No errors
No warnings
856 ms
data source=metars
4678 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
RJOR 020000Z 14005KT CAVOK 25/14 Q1013,RJOR,2020-05-02T00:00:00Z,35.52,134.17,25.0,14.0,140,5,,6.21,29.911417,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,18.0
RJOO 020000Z 20004KT 150V250 CAVOK 22/14 Q1016 RMK A3001,RJOO,2020-05-02T00:00:00Z,34.77,135.43,22.0,14.0,200,4,,6.21,30.0,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,15.0
RJOK 020000Z 22004KT 170V280 CAVOK 21/14 Q1016,RJOK,2020-05-02T00:00:00Z,33.52,133.67,21.0,14.0,220,4,,6.21,30.0,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,10.0
RJOT 020000Z 01004KT 320V070 CAVOK 22/13 Q1016,RJOT,2020-05-02T00:00:00Z,34.22,134.02,22.0,13.0,10,4,,6.21,30.0,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,188.0
RJOS 020000Z 21003KT 160V240 8000 FEW012 BKN/// 19/16 Q1016,RJOS,2020-05-02T00:00:00Z,34.12,134.62,19.0,16.0,210,3,,4.97,30.0,,,,,,,,,,,FEW,1200,,,,,,,MVFR,,,,,,,,,,,,METAR,11.0
RJOW 020000Z 32004KT 280V360 CAVOK 23/12 Q1015,RJOW,2020-05-02T00:00:00Z,34.67,131.8,23.0,12.0,320,4,,6.21,29.970472,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,54.0
RJOY 020000Z VRB02KT CAVOK 22/14 Q1016,RJOY,2020-05-02T00:00:00Z,34.6,135.58,22.0,14.0,0,2,,6.21,30.0,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13.0
RJSA 020000Z 22021G32KT 9999 FEW015 BKN025 18/12 Q1005,RJSA,2020-05-02T00:00:00Z,40.72,140.68,18.0,12.0,220,21,32,6.21,29.675198,,,,,,,,,,,FEW,1500,BKN,2500,,,,,MVFR,,,,,,,,,,,,METAR,201.0
RJSC 020000Z 22010KT 180V250 CAVOK 25/13 Q1010,RJSC,2020-05-02T00:00:00Z,38.42,140.37,25.0,13.0,220,10,,6.21,29.822834,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,108.0
RJSF 020000Z 18005KT 150V220 CAVOK 21/15 Q1013,RJSF,2020-05-02T00:00:00Z,37.22,140.42,21.0,15.0,180,5,,6.21,29.911417,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,375.0
RJSD 020000Z AUTO VRB07KT 9999 BKN037 20/13 Q1011,RJSD,2020-05-02T00:00:00Z,38.03,138.42,20.0,13.0,0,7,,6.21,29.852362,,,TRUE,,,,,,,,BKN,3700,,,,,,,VFR,,,,,,,,,,,,METAR,26.0
RJSR 020000Z 22013KT 180V250 9999 FEW020 BKN030 19/14 Q1008,RJSR,2020-05-02T00:00:00Z,40.18,140.37,19.0,14.0,220,13,,6.21,29.763779,,,,,,,,,,,FEW,2000,BKN,3000,,,,,MVFR,,,,,,,,,,,,METAR,87.0
RJSN 020000Z 19014KT CAVOK 23/13 Q1011,RJSN,2020-05-02T00:00:00Z,37.95,139.12,23.0,13.0,190,14,,6.21,29.852362,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,4.0
RJSM 020000Z 24021G35KT 9999 BKN025 21/13 Q1004,RJSM,2020-05-02T00:00:00Z,40.7,141.37,21.0,13.0,240,21,35,6.21,29.64567,,,,,,,,,,,BKN,2500,,,,,,,MVFR,,,,,,,,,,,,METAR,36.0
RJSK 020000Z 23011G30KT 170V270 9999 FEW020 SCT040 BKN/// 22/13 Q1009,RJSK,2020-05-02T00:00:00Z,39.62,140.22,22.0,13.0,230,11,30,6.21,29.793306,,,,,,,,,,,FEW,2000,SCT,4000,,,,,VFR,,,,,,,,,,,,METAR,96.0
RJSI 020000Z 20004KT 140V250 9999 FEW040 BKN/// 19/13 Q1009,RJSI,2020-05-02T00:00:00Z,39.42,141.12,19.0,13.0,200,4,,6.21,29.793306,,,,,,,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,93.0
RJTF 020000Z 16005KT 130V230 CAVOK 23/14 Q1013,RJTF,2020-05-02T00:00:00Z,35.67,139.52,23.0,14.0,160,5,,6.21,29.911417,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,44.0
RJSY 020000Z 24016KT 9999 FEW080 SCT/// 24/13 Q1010,RJSY,2020-05-02T00:00:00Z,38.82,139.77,24.0,13.0,240,16,,6.21,29.822834,,,,,,,,,,,FEW,8000,,,,,,,VFR,,,,,,,,,,,,METAR,22.0
SAZM 020000Z 18006KT 9999 BKN015 13/11 Q1024,SAZM,2020-05-02T00:00:00Z,-37.92,-57.57,13.0,11.0,180,6,,6.21,30.236221,,,,,,,,,,,BKN,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,21.0
RJFG 020000Z VRB04KT 9999 FEW020 BKN/// 20/14 Q1017,RJFG,2020-05-02T00:00:00Z,30.62,130.98,20.0,14.0,0,4,,6.21,30.029528,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,237.0
RJFR 020000Z 08004KT 9000 NSC 18/15 Q1016,RJFR,2020-05-02T00:00:00Z,33.82,131.03,18.0,15.0,80,4,,5.59,30.0,,,,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
RJFO 020000Z 16006KT CAVOK 18/14 Q1016,RJFO,2020-05-02T00:00:00Z,33.47,131.72,18.0,14.0,160,6,,6.21,30.0,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,8.0
RJFM 020000Z 04005KT 360V070 CAVOK 21/13 Q1016,RJFM,2020-05-02T00:00:00Z,31.87,131.43,21.0,13.0,40,5,,6.21,30.0,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9.0
RJFT 020000Z VRB02KT CAVOK 21/15 Q1016,RJFT,2020-05-02T00:00:00Z,32.82,130.83,21.0,15.0,0,2,,6.21,30.0,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,196.0
RJFS 020000Z VRB01KT 8000 FEW015 SCT035 BKN/// 19/17 Q1016,RJFS,2020-05-02T00:00:00Z,33.15,130.3,19.0,17.0,0,1,,4.97,30.0,,,,,,,,,,,FEW,1500,SCT,3500,,,,,MVFR,,,,,,,,,,,,METAR,5.0
RJFU 020000Z 36004KT 330V050 9999 FEW025 BKN/// 20/15 Q1016,RJFU,2020-05-02T00:00:00Z,32.92,129.92,20.0,15.0,360,4,,6.21,30.0,,,,,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
RJKA 020000Z 16010KT 9999 -RA FEW015 SCT020 BKN130 22/19 Q1015,RJKA,2020-05-02T00:00:00Z,28.42,129.72,22.0,19.0,160,10,,6.21,29.970472,,,,,,,,,,-RA,FEW,1500,SCT,2000,BKN,13000,,,VFR,,,,,,,,,,,,METAR,7.0
RJKI 020000Z AUTO 15005KT 120V180 9999 -RA SCT017 BKN023 BKN060 21/19 Q1016,RJKI,2020-05-02T00:00:00Z,28.32,129.92,21.0,19.0,150,5,,6.21,30.0,,,TRUE,,,,,,,-RA,SCT,1700,BKN,2300,BKN,6000,,,MVFR,,,,,,,,,,,,METAR,6.0
RJNK 020000Z 23012KT 9999 NSC 27/12 Q1014,RJNK,2020-05-02T00:00:00Z,36.37,136.42,27.0,12.0,230,12,,6.21,29.940945,,,,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,9.0
RJNS 020000Z 24005KT 180V300 9000 FEW015 21/13 Q1015,RJNS,2020-05-02T00:00:00Z,34.8,138.18,21.0,13.0,240,5,,5.59,29.970472,,,,,,,,,,,FEW,1500,,,,,,,VFR,,,,,,,,,,,,METAR,135.0
RJNT 020000Z 19005KT 140V240 CAVOK 26/10 Q1013,RJNT,2020-05-02T00:00:00Z,36.63,137.17,26.0,10.0,190,5,,6.21,29.911417,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,27.0
RJOB 020000Z 10003KT 050V200 8000 NSC 19/13 Q1016,RJOB,2020-05-02T00:00:00Z,34.75,133.83,19.0,13.0,100,3,,4.97,30.0,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,242.0
RJOA 020000Z 22004KT 190V260 CAVOK 19/14 Q1016,RJOA,2020-05-02T00:00:00Z,34.42,132.92,19.0,14.0,220,4,,6.21,30.0,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
RJNW 020000Z 24018G29KT CAVOK 22/13 Q1013,RJNW,2020-05-02T00:00:00Z,37.3,136.97,22.0,13.0,240,18,29,6.21,29.911417,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,219.0
RJOH 020000Z 26004KT 220V300 9999 BKN250 24/12 Q1013,RJOH,2020-05-02T00:00:00Z,35.47,133.25,24.0,12.0,260,4,,6.21,29.911417,,,,,,,,,,,BKN,25000,,,,,,,VFR,,,,,,,,,,,,METAR,9.0
RJOC 020000Z 25016KT CAVOK 24/10 Q1013,RJOC,2020-05-02T00:00:00Z,35.42,132.87,24.0,10.0,250,16,,6.21,29.911417,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
RJTI 020000Z 15008KT 5000 BR NSC 20/17 Q1013,RJTI,2020-05-02T00:00:00Z,35.63,139.83,20.0,17.0,150,8,,3.11,29.911417,,,,,,,,,,BR,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,8.0
RJTO 020000Z 20018KT 9999 FEW010 21/17 Q1014,RJTO,2020-05-02T00:00:00Z,34.77,139.37,21.0,17.0,200,18,,6.21,29.940945,,,,,,,,,,,FEW,1000,,,,,,,VFR,,,,,,,,,,,,METAR,41.0
ROIG 020000Z 20009KT 9999 FEW011 BKN039 26/25 Q1011,ROIG,2020-05-02T00:00:00Z,24.32,124.17,26.0,25.0,200,9,,6.21,29.852362,,,,,,,,,,,FEW,1100,BKN,3900,,,,,VFR,,,,,,,,,,,,METAR,7.0
RJAF 020000Z 14010G20KT 060V170 CAVOK 23/08 Q1014,RJAF,2020-05-02T00:00:00Z,36.17,137.92,23.0,8.0,140,10,20,6.21,29.940945,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,660.0
RORY 020000Z AUTO 13009KT 9000 -RA FEW011 SCT023 BKN028 21/18 Q1014,RORY,2020-05-02T00:00:00Z,27.05,128.4,21.0,18.0,130,9,,5.59,29.940945,,,TRUE,,,,,,,-RA,FEW,1100,SCT,2300,BKN,2800,,,MVFR,,,,,,,,,,,,METAR,16.0
RORS 020000Z 19009KT 160V220 9999 FEW014 SCT020 BKN048 26/25 Q1011,RORS,2020-05-02T00:00:00Z,24.82,125.15,26.0,25.0,190,9,,6.21,29.852362,,,,,,,,,,,FEW,1400,SCT,2000,BKN,4800,,,VFR,,,,,,,,,,,,METAR,16.0
RORK 020000Z AUTO 12010KT 7000 NSC 23/20 Q1015,RORK,2020-05-02T00:00:00Z,25.92,131.32,23.0,20.0,120,10,,4.35,29.970472,,,TRUE,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,22.0
ROMY 020000Z 19014KT 9999 FEW008 SCT045 BKN170 26/24 Q1011,ROMY,2020-05-02T00:00:00Z,24.77,125.27,26.0,24.0,190,14,,6.21,29.852362,,,,,,,,,,,FEW,800,SCT,4500,BKN,17000,,,VFR,,,,,,,,,,,,METAR,41.0
ROMD 020000Z AUTO VRB03KT 8000 NSC 23/20 Q1016,ROMD,2020-05-02T00:00:00Z,25.83,131.25,23.0,20.0,0,3,,4.97,30.0,,,TRUE,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,15.0
RJAH 020000Z 18003KT 140V220 8000 FEW015 21/15 Q1013,RJAH,2020-05-02T00:00:00Z,36.17,140.42,21.0,15.0,180,3,,4.97,29.911417,,,,,,,,,,,FEW,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,35.0
RJBE 020000Z VRB02KT CAVOK 18/14 Q1016,RJBE,2020-05-02T00:00:00Z,34.63,135.23,18.0,14.0,0,2,,6.21,30.0,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
RJBD 020000Z 14005KT 110V210 8000 FEW015 SCT/// 20/16 Q1016,RJBD,2020-05-02T00:00:00Z,33.67,135.37,20.0,16.0,140,5,,4.97,30.0,,,,,,,,,,,FEW,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,108.0
OEGN 020000Z 06005KT 9999 SCT030 30/19 Q1008 NOSIG,OEGN,2020-05-02T00:00:00Z,16.88,42.57,30.0,19.0,60,5,,6.21,29.763779,,,,,,TRUE,,,,,SCT,3000,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
OEBH 020000Z 23002KT CAVOK 25/17 Q1015 NOSIG,OEBH,2020-05-02T00:00:00Z,19.97,42.62,25.0,17.0,230,2,,6.21,29.970472,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1157.0
RJBT 020000Z 16004KT 110V230 CAVOK 23/15 Q1014,RJBT,2020-05-02T00:00:00Z,35.5,134.8,23.0,15.0,160,4,,6.21,29.940945,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,210.0
RJCB 020000Z 31005KT 9999 -SHRA FEW008 SCT040 BKN100 10/08 Q1005,RJCB,2020-05-02T00:00:00Z,42.72,143.22,10.0,8.0,310,5,,6.21,29.675198,,,,,,,,,,-SHRA,FEW,800,SCT,4000,BKN,10000,,,VFR,,,,,,,,,,,,METAR,152.0
RJCK 020000Z 19008KT 8000 -SHRA FEW010 SCT040 BKN090 07/06 Q1004,RJCK,2020-05-02T00:00:00Z,43.02,144.18,7.0,6.0,190,8,,4.97,29.64567,,,,,,,,,,-SHRA,FEW,1000,SCT,4000,BKN,9000,,,MVFR,,,,,,,,,,,,METAR,98.0
RJCH 020000Z 24019KT 5000 -SHRA BR FEW003 SCT010 BKN015 13/12 Q1006,RJCH,2020-05-02T00:00:00Z,41.77,140.82,13.0,12.0,240,19,,3.11,29.704725,,,,,,,,,,-SHRA BR,FEW,300,SCT,1000,BKN,1500,,,MVFR,,,,,,,,,,,,METAR,36.0
RJCM 020000Z 20016KT 9999 FEW060 BKN080 BKN100 16/05 Q1001,RJCM,2020-05-02T00:00:00Z,43.88,144.17,16.0,5.0,200,16,,6.21,29.557087,,,,,,,,,,,FEW,6000,BKN,8000,BKN,10000,,,VFR,,,,,,,,,,,,METAR,36.0
RJCN 020000Z 23013KT 9999 -SHRA FEW030 SCT090 BKN120 13/09 Q1003,RJCN,2020-05-02T00:00:00Z,43.57,144.97,13.0,9.0,230,13,,6.21,29.616142,,,,,,,,,,-SHRA,FEW,3000,SCT,9000,BKN,12000,,,VFR,,,,,,,,,,,,METAR,70.0
RJCO 020000Z 13018KT 9999 FEW010 SCT080 12/11 Q1002,RJCO,2020-05-02T00:00:00Z,43.12,141.37,12.0,11.0,130,18,,6.21,29.586615,,,,,,,,,,,FEW,1000,SCT,8000,,,,,VFR,,,,,,,,,,,,METAR,11.0
RJCW 020000Z 20015KT 9999 -SHRA FEW015 BKN020 11/08 Q0998,RJCW,2020-05-02T00:00:00Z,45.38,141.8,11.0,8.0,200,15,,6.21,29.468504,,,,,,,,,,-SHRA,FEW,1500,BKN,2000,,,,,MVFR,,,,,,,,,,,,METAR,11.0
RJDC 020000Z 08008KT 9999 FEW030 SCT/// 19/15 Q1016,RJDC,2020-05-02T00:00:00Z,33.92,131.27,19.0,15.0,80,8,,6.21,30.0,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,8.0
RJEB 020000Z 01005KT 330V080 9999 FEW060 SCT100 BKN120 11/05 Q0999,RJEB,2020-05-02T00:00:00Z,44.3,143.4,11.0,5.0,10,5,,6.21,29.498032,,,,,,,,,,,FEW,6000,SCT,10000,BKN,12000,,,VFR,,,,,,,,,,,,METAR,25.0
RJDT 020000Z VRB03KT 9999 FEW002 BKN/// 21/17 Q1015,RJDT,2020-05-02T00:00:00Z,34.27,129.32,21.0,17.0,0,3,,6.21,29.970472,,,,,,,,,,,FEW,200,,,,,,,VFR,,,,,,,,,,,,METAR,66.0
RJEC 020000Z 18014KT 9999 -SHRA FEW010 SCT045 BKN060 12/10 Q1002,RJEC,2020-05-02T00:00:00Z,43.67,142.43,12.0,10.0,180,14,,6.21,29.586615,,,,,,,,,,-SHRA,FEW,1000,SCT,4500,BKN,6000,,,VFR,,,,,,,,,,,,METAR,211.0
RJFE 020000Z 15008KT 9999 FEW010 SCT180 BKN/// 20/18 Q1015,RJFE,2020-05-02T00:00:00Z,32.67,128.82,20.0,18.0,150,8,,6.21,29.970472,,,,,,,,,,,FEW,1000,SCT,18000,,,,,VFR,,,,,,,,,,,,METAR,80.0
UTAV 020000Z 19004KT CAVOK 14/13 Q1010 R31/CLRD NOSIG,UTAV,2020-05-02T00:00:00Z,39.08,63.62,14.0,13.0,190,4,,6.21,29.822834,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,192.0
UCFL 020000Z 33002MPS 210V340 9999 FEW033 SCT150 11/04 Q1015 R07/CLRD//,UCFL,2020-05-02T00:00:00Z,42.58,76.7,11.0,4.0,330,4,,6.21,29.970472,,,,,,,,,,,FEW,3300,SCT,15000,,,,,VFR,,,,,,,,,,,,METAR,1648.0
ZBSJ 020000Z 16002MPS 2700 BR NSC 22/19 Q1002 BECMG TL0030 3500,ZBSJ,2020-05-02T00:00:00Z,38.28,114.7,22.0,19.0,160,4,,1.68,29.586615,,,,,,,,,,BR,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,71.0
ZWSH 020000Z 32005MPS 9999 FEW033CB SCT040 17/05 Q1011 NOSIG,ZWSH,2020-05-02T00:00:00Z,39.55,76.02,17.0,5.0,320,10,,6.21,29.852362,,,,,,TRUE,,,,,FEW,3300,SCT,4000,,,,,VFR,,,,,,,,,,,,METAR,1380.0
UAOO 020000Z 08005MPS CAVOK 16/M02 Q1009 NOSIG RMK QFE745/0993,UAOO,2020-05-02T00:00:00Z,44.7,65.6,16.0,-2.0,80,10,,6.21,29.793306,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,129.0
ZGKL 020000Z 00000MPS 3000 BR SCT026 BKN050 23/23 Q1011 NOSIG,ZGKL,2020-05-02T00:00:00Z,25.22,110.03,23.0,23.0,0,0,,1.86,29.852362,,,,,,TRUE,,,,BR,SCT,2600,BKN,5000,,,,,IFR,,,,,,,,,,,,METAR,166.0
ZGOW 020000Z VRB01MPS 9999 FEW023 26/18 Q1012 NOSIG,ZGOW,2020-05-02T00:00:00Z,23.55,116.5,26.0,18.0,0,2,,6.21,29.88189,,,,,,TRUE,,,,,FEW,2300,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
ZGNN 020000Z 15002MPS 5000 BR FEW003 SCT005 24/23 Q1011 NOSIG,ZGNN,2020-05-02T00:00:00Z,22.62,108.17,24.0,23.0,150,4,,3.11,29.852362,,,,,,TRUE,,,,BR,FEW,300,SCT,500,,,,,MVFR,,,,,,,,,,,,METAR,73.0
ZLXY 020000Z VRB01MPS CAVOK 20/08 Q1006 NOSIG,ZLXY,2020-05-02T00:00:00Z,34.43,108.75,20.0,8.0,0,2,,6.21,29.704725,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,479.0
ZGSZ 020000Z 17003MPS CAVOK 25/22 Q1012 NOSIG,ZGSZ,2020-05-02T00:00:00Z,22.63,113.8,25.0,22.0,170,6,,6.21,29.88189,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,18.0
ZPPP 020000Z 20002MPS 170V230 CAVOK 16/13 Q1020 NOSIG,ZPPP,2020-05-02T00:00:00Z,25.0,102.65,16.0,13.0,200,4,,6.21,30.11811,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1885.0
ZSAM 020000Z 26002MPS 210V310 9999 SCT023 24/20 Q1011 NOSIG,ZSAM,2020-05-02T00:00:00Z,24.53,118.13,24.0,20.0,260,4,,6.21,29.852362,,,,,,TRUE,,,,,SCT,2300,,,,,,,VFR,,,,,,,,,,,,METAR,18.0
ZSNB 020000Z 21004MPS 9999 -SHRA SCT033 FEW040CB 22/18 Q1009 NOSIG,ZSNB,2020-05-02T00:00:00Z,29.83,121.47,22.0,18.0,210,8,,6.21,29.793306,,,,,,TRUE,,,,-SHRA,SCT,3300,FEW,4000,,,,,VFR,,,,,,,,,,,,METAR,4.0
ZSFZ 020000Z VRB01MPS 4000 BR BKN002 21/21 Q1010 BECMG TL0100 BKN005,ZSFZ,2020-05-02T00:00:00Z,25.93,119.67,21.0,21.0,0,2,,2.49,29.822834,,,,,,,,,,BR,BKN,200,,,,,,,LIFR,,,,,,,,,,,,METAR,85.0
ZUGY 020000Z 13002MPS 4000 -DZ BR FEW010 SCT020 OVC030 18/17 Q1014 NOSIG,ZUGY,2020-05-02T00:00:00Z,26.53,106.8,18.0,17.0,130,4,,2.49,29.940945,,,,,,TRUE,,,,-DZ BR,FEW,1000,SCT,2000,OVC,3000,,,IFR,,,,,,,,,,,,METAR,1074.0
ZSQD 020000Z 14007MPS 9999 BKN015 BKN033 19/17 Q1007 BECMG TL0130 BKN011 BKN030,ZSQD,2020-05-02T00:00:00Z,36.27,120.38,19.0,17.0,140,14,,6.21,29.734253,,,,,,,,,,,BKN,1500,BKN,3300,,,,,MVFR,,,,,,,,,,,,METAR,77.0
ZUUU 020000Z 23002MPS 8000 NSC 22/17 Q1009 NOSIG,ZUUU,2020-05-02T00:00:00Z,30.58,103.95,22.0,17.0,230,4,,4.97,29.793306,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,508.0
SEST 020000Z 15009KT 9999 FEW020 26/23 Q1009 A2980,SEST,2020-05-02T00:00:00Z,-0.9,-89.58,26.0,23.0,150,9,,6.21,29.793306,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
MKJS 020000Z 15010KT 9999 SCT020 BKN032 27/23 Q1015,MKJS,2020-05-02T00:00:00Z,18.5,-77.92,27.0,23.0,150,10,,6.21,29.970472,,,,,,,,,,,SCT,2000,BKN,3200,,,,,VFR,,,,,,,,,,,,METAR,1.0
VLSK 020000Z 27002KT 3000 BR SCT040 SCT100 27/24 Q1010 NOSIG,VLSK,2020-05-02T00:00:00Z,16.55,104.75,27.0,24.0,270,2,,1.86,29.822834,,,,,,TRUE,,,,BR,SCT,4000,SCT,10000,,,,,IFR,,,,,,,,,,,,METAR,155.0
DAAS 020000Z 02004KT CAVOK 12/09 Q1023,DAAS,2020-05-02T00:00:00Z,36.18,5.33,12.0,9.0,20,4,,6.21,30.206694,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1038.0
DABS 020000Z 12004KT CAVOK 13/09 Q1022,DABS,2020-05-02T00:00:00Z,35.43,8.12,13.0,9.0,120,4,,6.21,30.177166,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,813.0
SKMR 020000Z 33009KT 9999 FEW025 BKN200 29/24 A2981,SKMR,2020-05-02T00:00:00Z,8.82,-75.83,29.0,24.0,330,9,,6.21,29.811024,,,,,,,,,,,FEW,2500,BKN,20000,,,,,VFR,,,,,,,,,,,,METAR,26.0
SKPV 020000Z 08004KT 040V120 9999 FEW017 OVC200 28/24 A2995,SKPV,2020-05-02T00:00:00Z,13.37,-81.33,28.0,24.0,80,4,,6.21,29.949802,,,,,,,,,,,FEW,1700,OVC,20000,,,,,VFR,,,,,,,,,,,,METAR,6.0
DAOO 020000Z 22004KT CAVOK 15/11 Q1021,DAOO,2020-05-02T00:00:00Z,35.62,-0.6,15.0,11.0,220,4,,6.21,30.147638,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,90.0
DABC 020000Z 18004KT CAVOK 12/11 Q1022,DABC,2020-05-02T00:00:00Z,36.27,6.62,12.0,11.0,180,4,,6.21,30.177166,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,694.0
DABB 020000Z 24008KT CAVOK 16/14 Q1019,DABB,2020-05-02T00:00:00Z,36.82,7.82,16.0,14.0,240,8,,6.21,30.088583,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,4.0
DAOI 020000Z 00000KT CAVOK 17/10 Q1021,DAOI,2020-05-02T00:00:00Z,36.22,1.32,17.0,10.0,0,0,,6.21,30.147638,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,143.0
DAUG 020000Z 00000KT CAVOK 26/M00 Q1021,DAUG,2020-05-02T00:00:00Z,32.37,3.82,26.0,0.0,0,0,,6.21,30.147638,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,450.0
DAUB 020000Z 29006KT CAVOK 24/07 Q1017,DAUB,2020-05-02T00:00:00Z,34.78,5.72,24.0,7.0,290,6,,6.21,30.029528,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,87.0
DAUA 020000Z 01005KT CAVOK 24/06 Q1016,DAUA,2020-05-02T00:00:00Z,27.83,-0.18,24.0,6.0,10,5,,6.21,30.0,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,263.0
DAOB 020000Z 22005KT CAVOK 12/10 Q1025,DAOB,2020-05-02T00:00:00Z,35.33,1.47,12.0,10.0,220,5,,6.21,30.265747,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,989.0
DAAE 020000Z 24004KT CAVOK 15/13 Q1020,DAAE,2020-05-02T00:00:00Z,36.72,5.07,15.0,13.0,240,4,,6.21,30.11811,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
DAAJ 020000Z 11006KT CAVOK 25/M02 Q1019,DAAJ,2020-05-02T00:00:00Z,24.28,9.47,25.0,-2.0,110,6,,6.21,30.088583,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,968.0
DAUZ 020000Z 10006KT CAVOK 24/M00 Q1018,DAUZ,2020-05-02T00:00:00Z,28.05,9.62,24.0,0.0,100,6,,6.21,30.059055,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,562.0
